,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
1881,2021-09-08,PTON,"$1,001 - $15,000",2021-09-10,8000.5,0.1732307629707532,2.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1882,2021-09-07,MET,"$1,001 - $15,000",2021-09-17,8000.5,0.0137976369554931,10.0,rep,Democrat,Marie Newman,MW,Financial Services
1883,2021-01-04,CHWY,"$1,001 - $15,000",2021-01-08,8000.5,0.0896513057807209,4.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1884,2021-01-14,DOCU,"$1,001 - $15,000",2021-01-14,32500.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Technology
1885,2021-01-11,MET,"$1,001 - $15,000",2021-01-15,8000.5,0.0352226277332807,4.0,rep,Democrat,Marie Newman,MW,Financial Services
1886,2021-01-11,DUK,"$1,001 - $15,000",2021-01-15,8000.5,0.031582480299133,4.0,rep,Democrat,Marie Newman,MW,Utilities
1887,2021-01-19,NFLX,"$1,001 - $15,000",2021-01-19,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Communication Services
1888,2021-01-22,MRNA,"$1,001 - $15,000",2021-01-22,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Healthcare
1889,2021-01-15,MCD,"$15,001 - $50,000",2021-01-22,32500.5,0.0165308997197139,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1890,2021-01-15,GM,"$1,001 - $15,000",2021-01-22,8000.5,0.1086652025720998,7.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1891,2021-01-11,AAPL,"$1,001 - $15,000",2021-01-22,8000.5,0.0782292753210669,11.0,rep,Democrat,Marie Newman,MW,Technology
1892,2021-01-14,MSFT,"$15,001 - $50,000",2021-01-22,32500.5,0.0606984903598221,8.0,rep,Democrat,Marie Newman,MW,Technology
1893,2021-01-25,W,"$15,001 - $50,000",2021-01-25,8000.5,0.0,0.0,rep,Democrat,Marie Newman,MW,Consumer Cyclical
1894,2021-02-11,JPM,"$1,001 - $15,000",2021-03-26,8000.5,0.1135922422640286,43.0,rep,Democrat,Rohit Khanna,W,Financial Services
1895,2021-02-11,SCHW,"$15,001 - $50,000",2021-02-22,8000.5,0.1255140429011232,11.0,rep,Democrat,Rohit Khanna,W,Financial Services
1896,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1897,2021-02-12,AIG,"$1,001 - $15,000",2021-03-11,8000.5,0.1596617524644878,27.0,rep,Democrat,Rohit Khanna,W,Financial Services
1898,2021-02-12,AIG,"$1,001 - $15,000",2021-03-11,8000.5,0.1596617524644878,27.0,rep,Democrat,Rohit Khanna,W,Financial Services
1899,2021-02-11,JPM,"$1,001 - $15,000",2021-03-26,8000.5,0.1135922422640286,43.0,rep,Democrat,Rohit Khanna,W,Financial Services
1900,2021-02-11,TXN,"$1,001 - $15,000",2021-03-29,8000.5,0.0388349035134038,46.0,rep,Democrat,Rohit Khanna,W,Technology
1901,2021-02-11,ORLY,"$1,001 - $15,000",2021-03-30,8000.5,0.1753855401662713,47.0,rep,Democrat,Rohit Khanna,W,Consumer Cyclical
1902,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1903,2021-02-11,MS,"$1,001 - $15,000",2021-06-02,8000.5,0.2582745605025879,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1904,2021-02-11,MET,"$1,001 - $15,000",2021-06-02,8000.5,0.1949013685941658,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1905,2021-02-11,MS,"$1,001 - $15,000",2021-06-02,8000.5,0.2582745605025879,111.0,rep,Democrat,Rohit Khanna,W,Financial Services
1906,2021-02-11,KKR,"$15,001 - $50,000",2021-06-04,32500.5,0.1491392362154594,113.0,rep,Democrat,Rohit Khanna,W,Financial Services
1907,2021-02-25,D,"$1,001 - $15,000",2021-06-14,8000.5,0.1081693287093922,109.0,rep,Democrat,Rohit Khanna,W,Utilities
1908,2021-02-11,KMB,"$15,001 - $50,000",2021-06-16,8000.5,-0.0242258841468697,125.0,rep,Democrat,Rohit Khanna,W,Consumer Defensive
1909,2021-02-11,KMB,"$15,001 - $50,000",2021-06-16,8000.5,-0.0242258841468697,125.0,rep,Democrat,Rohit Khanna,W,Consumer Defensive
1910,2021-03-24,NVDA,"$1,001 - $15,000",2021-06-22,8000.5,0.4938502904365603,90.0,rep,Democrat,Rohit Khanna,W,Technology
1911,2021-03-24,NVDA,"$1,001 - $15,000",2021-06-22,8000.5,0.4938502904365603,90.0,rep,Democrat,Rohit Khanna,W,Technology
1912,2021-06-15,FNF,"$1,001 - $15,000",2021-06-23,8000.5,-0.0728788155736174,8.0,rep,Democrat,Rohit Khanna,W,Financial Services
1913,2020-10-23,NTAP,"$1,001 - $15,000",2020-11-03,8000.5,-0.0127958729351903,11.0,rep,Republican,Doug Lamborn,W,Technology
1914,2020-11-04,NTAP,"$1,001 - $15,000",2020-11-16,8000.5,0.1419084330739755,12.0,rep,Republican,Doug Lamborn,W,Technology
1915,2020-11-30,NTAP,"$1,001 - $15,000",2020-12-07,8000.5,0.1324328902030548,7.0,rep,Republican,Doug Lamborn,W,Technology
1916,2020-12-28,NTAP,"$1,001 - $15,000",2020-12-28,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1917,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-01,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1918,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-01,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1919,2021-02-01,NTAP,"$1,001 - $15,000",2021-02-08,32500.5,0.0552360990426541,7.0,rep,Republican,Doug Lamborn,W,Technology
1920,2021-02-16,NTAP,"$1,001 - $15,000",2021-03-19,32500.5,0.019026945780989,31.0,rep,Republican,Doug Lamborn,W,Technology
1921,2021-04-20,NTAP,"$1,001 - $15,000",2021-04-20,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1922,2021-04-20,NTAP,"$15,001 - $50,000",2021-04-26,8000.5,0.0260672831604179,6.0,rep,Republican,Doug Lamborn,W,Technology
1923,2021-04-28,NTAP,"$1,001 - $15,000",2021-05-10,32500.5,0.0295039449249336,12.0,rep,Republican,Doug Lamborn,W,Technology
1924,2021-05-12,NTAP,"$15,001 - $50,000",2021-05-17,32500.5,0.0551520891241405,5.0,rep,Republican,Doug Lamborn,W,Technology
1925,2021-05-28,NTAP,"$15,001 - $50,000",2021-05-28,8000.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1926,2021-05-28,NTAP,"$15,001 - $50,000",2021-06-07,32500.5,0.0473051040815237,10.0,rep,Republican,Doug Lamborn,W,Technology
1927,2021-06-17,NTAP,"$15,001 - $50,000",2021-06-28,32500.5,0.0121516858835881,11.0,rep,Republican,Doug Lamborn,W,Technology
1928,2021-09-13,NTAP,"$15,001 - $50,000",2021-09-27,32500.5,0.0229972818566927,14.0,rep,Republican,Doug Lamborn,W,Technology
1929,2021-09-27,NTAP,"$15,001 - $50,000",2021-09-27,32500.5,0.0,0.0,rep,Republican,Doug Lamborn,W,Technology
1930,2020-03-02,ED,"$1,001 - $15,000",2020-03-17,8000.5,0.1106116007233529,15.0,rep,Democrat,Peter Welch,NE,Utilities
1931,2020-03-02,ED,"$1,001 - $15,000",2020-03-17,8000.5,0.1106116007233529,15.0,rep,Democrat,Peter Welch,NE,Utilities
1932,2020-03-09,MDT,"$1,001 - $15,000",2020-04-03,8000.5,-0.0663420430907205,25.0,rep,Democrat,Peter Welch,NE,Healthcare
1933,2020-02-18,TMUS,"$1,001 - $15,000",2020-03-23,8000.5,-0.24209051832296,34.0,rep,Democrat,Zoe Lofgren,W,Communication Services
1934,2020-06-16,QCOM,"$1,001 - $15,000",2021-08-02,8000.5,0.6628687018821645,412.0,rep,Democrat,Zoe Lofgren,W,Technology
1935,2020-06-15,HCA,"$1,001 - $15,000",2021-08-02,8000.5,1.42418386884869,413.0,rep,Democrat,Zoe Lofgren,W,Healthcare
1936,2020-06-16,CSCO,"$1,001 - $15,000",2021-08-02,8000.5,0.1929862588004566,412.0,rep,Democrat,Zoe Lofgren,W,Technology
1937,2020-06-16,GIS,"$1,001 - $15,000",2021-08-02,8000.5,-0.039164944939084,412.0,rep,Democrat,Zoe Lofgren,W,Consumer Defensive
1938,2021-08-09,CVS,"$1,001 - $15,000",2021-08-24,8000.5,0.0264543293612828,15.0,rep,Democrat,Zoe Lofgren,W,Healthcare
1939,2020-10-22,IAU,"$1,001 - $15,000",2021-01-21,8000.5,-0.0192625415520149,91.0,rep,Republican,"Charles J. ""Chuck"" Fleischmann",SE,none
1940,2021-01-21,MBB,"$1,001 - $15,000",2021-07-22,8000.5,-0.0150649208215789,182.0,rep,Republican,"Charles J. ""Chuck"" Fleischmann",SE,none
1941,2021-01-21,IBTD,"$1,001 - $15,000",2021-07-22,8000.5,-0.002333701597781,182.0,rep,Republican,"Charles J. ""Chuck"" Fleischmann",SE,none
1942,2021-04-22,IEMG,"$1,001 - $15,000",2021-07-22,8000.5,-0.0016866085294804,91.0,rep,Republican,"Charles J. ""Chuck"" Fleischmann",SE,none
1943,2021-04-22,IGLB,"$1,001 - $15,000",2021-07-22,8000.5,0.0520740381189132,91.0,rep,Republican,"Charles J. ""Chuck"" Fleischmann",SE,none
1944,2020-02-14,PSNL,"$15,001 - $50,000",2020-04-22,8000.5,-0.0943215075580293,68.0,rep,Republican,Brian Mast,SE,Healthcare
1945,2020-03-27,SBUX,"$1,001 - $15,000",2020-04-17,8000.5,0.1621947954507921,21.0,rep,Republican,James E. Banks,MW,Consumer Cyclical
1946,2020-04-24,SBUX,"$1,001 - $15,000",2020-05-18,8000.5,0.0086001787527323,24.0,rep,Republican,James E. Banks,MW,Consumer Cyclical
1947,2020-08-19,SBUX,"$1,001 - $15,000",2020-08-25,8000.5,0.0655674886947268,6.0,rep,Republican,James E. Banks,MW,Consumer Cyclical
1948,2020-08-26,F,"$1,001 - $15,000",2020-08-28,8000.5,0.0175952906948167,2.0,rep,Republican,James E. Banks,MW,Consumer Cyclical
1949,2020-01-27,GS,"$1,001 - $15,000",2020-03-12,8000.5,-0.3672629836987769,45.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1950,2020-02-14,C,"$1,001 - $15,000",2020-03-23,8000.5,-0.5508313367378824,38.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1951,2020-02-14,MSFT,"$1,001 - $15,000",2020-04-20,8000.5,-0.055516634508094,66.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1952,2020-01-24,DAL,"$1,001 - $15,000",2020-04-22,8000.5,-0.6179221426857608,89.0,rep,Democrat,Donald Sternoff Beyer,SE,Industrials
1953,2020-02-14,TDOC,"$1,001 - $15,000",2020-04-27,8000.5,0.7436700835915999,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1954,2020-02-14,ACN,"$1,001 - $15,000",2020-04-27,8000.5,-0.1551066685443472,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1955,2020-02-14,ROP,"$1,001 - $15,000",2020-04-27,8000.5,-0.1990681155153203,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Industrials
1956,2020-02-19,ECL,"$1,001 - $15,000",2020-04-27,8000.5,-0.1084114084752703,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Basic Materials
1957,2020-02-19,EL,"$1,001 - $15,000",2020-04-27,8000.5,-0.2243805985409069,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Defensive
1958,2020-02-14,GH,"$1,001 - $15,000",2020-04-27,8000.5,-0.0626335257123256,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1959,2020-02-14,ILMN,"$1,001 - $15,000",2020-04-27,8000.5,0.0523885067612481,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1960,2020-01-28,ISRG,"$1,001 - $15,000",2020-04-27,8000.5,-0.0923770976917617,90.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1961,2020-02-19,SPLK,"$1,001 - $15,000",2020-04-27,8000.5,-0.2386174312195861,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1962,2020-02-14,SQ,"$1,001 - $15,000",2020-04-27,8000.5,-0.2236745814411298,73.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1963,2020-01-09,UNH,"$1,001 - $15,000",2020-04-27,8000.5,-0.0008156829358279,109.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1964,2020-02-18,VZ,"$1,001 - $15,000",2020-04-27,8000.5,-0.0017267911307991,69.0,rep,Democrat,Donald Sternoff Beyer,SE,Communication Services
1965,2020-02-19,DIS,"$1,001 - $15,000",2020-04-27,8000.5,-0.2493984765184735,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Communication Services
1966,2020-01-27,EDIT,"$1,001 - $15,000",2020-04-27,8000.5,-0.0918841529465877,91.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1967,2020-02-19,AMZN,"$1,001 - $15,000",2020-04-27,8000.5,0.0948198947916808,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Cyclical
1968,2020-02-19,GOOG,"$1,001 - $15,000",2020-04-27,8000.5,-0.1642834800446866,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Communication Services
1969,2020-02-18,AAPL,"$1,001 - $15,000",2020-04-27,8000.5,-0.1123197071230897,69.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1970,2020-02-14,PEP,"$1,001 - $15,000",2020-04-28,8000.5,-0.0725899569371846,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Defensive
1971,2020-02-18,NKE,"$1,001 - $15,000",2020-04-28,8000.5,-0.1294117347866881,70.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Cyclical
1972,2020-02-14,NEE,"$1,001 - $15,000",2020-04-28,8000.5,-0.1408156954939017,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Utilities
1973,2020-02-14,NSRGY,"$1,001 - $15,000",2020-04-28,8000.5,-0.0275849852014977,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Defensive
1974,2020-02-14,NDAQ,"$1,001 - $15,000",2020-04-28,8000.5,-0.0429431841206689,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1975,2020-01-27,MSCI,"$1,001 - $15,000",2020-04-28,8000.5,0.165072646629531,92.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1976,2020-02-18,LDNXF,"$1,001 - $15,000",2020-04-28,8000.5,-0.1349509928003152,70.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1977,2020-02-19,DAIUF,"$1,001 - $15,000",2020-04-28,8000.5,-0.161778253872796,69.0,rep,Democrat,Donald Sternoff Beyer,SE,
1978,2020-02-20,TRNO,"$1,001 - $15,000",2020-04-28,8000.5,-0.1169146106791166,68.0,rep,Democrat,Donald Sternoff Beyer,SE,Real Estate
1979,2020-01-16,FANUF,"$1,001 - $15,000",2020-04-28,8000.5,-0.1367151494166407,103.0,rep,Democrat,Donald Sternoff Beyer,SE,Industrials
1980,2020-02-19,TJX,"$1,001 - $15,000",2020-04-28,8000.5,-0.2306848598010606,69.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Cyclical
1981,2020-02-14,CGNX,"$1,001 - $15,000",2020-04-28,8000.5,0.0388764921473361,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1982,2020-02-14,TGT,"$1,001 - $15,000",2020-04-28,8000.5,-0.0396981682453249,74.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Defensive
1983,2020-01-14,V,"$1,001 - $15,000",2020-05-01,8000.5,-0.1044631237375307,108.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1984,2020-01-10,NVDA,"$1,001 - $15,000",2020-05-01,8000.5,0.1574164632536244,112.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1985,2020-02-14,NVS,"$1,001 - $15,000",2020-05-04,8000.5,-0.1396087026207592,80.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1986,2020-02-18,CYRX,"$1,001 - $15,000",2020-05-07,8000.5,0.1466666327582465,79.0,rep,Democrat,Donald Sternoff Beyer,SE,Industrials
1987,2020-03-12,IAU,"$1,001 - $15,000",2020-05-08,8000.5,0.08805868678981,57.0,rep,Democrat,Donald Sternoff Beyer,SE,none
1988,2020-06-24,ASML,"$1,001 - $15,000",2020-07-10,8000.5,0.0947785297967556,16.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1989,2020-02-19,CME,"$1,001 - $15,000",2020-07-10,8000.5,-0.2067951983716114,142.0,rep,Democrat,Donald Sternoff Beyer,SE,Financial Services
1990,2020-05-20,REGN,"$1,001 - $15,000",2020-07-10,8000.5,0.0762189838385757,51.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1991,2020-04-22,COST,"$1,001 - $15,000",2020-07-14,8000.5,0.0600477854242127,83.0,rep,Democrat,Donald Sternoff Beyer,SE,Consumer Defensive
1992,2020-01-28,PI,"$1,001 - $15,000",2020-07-27,8000.5,-0.119615848001858,181.0,rep,Democrat,Donald Sternoff Beyer,SE,Technology
1993,2020-07-10,NTLA,"$1,001 - $15,000",2020-08-26,8000.5,-0.1285174101040774,47.0,rep,Democrat,Donald Sternoff Beyer,SE,Healthcare
1994,2020-08-27,ROP,"$1,001 - $15,000",2020-10-08,8000.5,-0.0569779569919303,42.0,rep,Democrat,Donald Sternoff Beyer,SE,Industrials
1995,2020-02-14,NGL,"$1,001 - $15,000",2020-02-27,32500.5,-0.0888889068298522,13.0,rep,Republican,Kevin Hern,SW,Energy
1996,2020-06-10,XOM,"$1,001 - $15,000",2020-07-22,8000.5,-0.1389931037204481,42.0,rep,Republican,Kevin Hern,SW,Energy
1997,2020-02-14,ICE,"$1,001 - $15,000",2020-07-22,8000.5,-0.0082593748370502,159.0,rep,Republican,Kevin Hern,SW,Financial Services
1998,2020-04-09,BDX,"$1,001 - $15,000",2020-11-19,8000.5,-0.0587997705847665,224.0,rep,Republican,Kevin Hern,SW,Healthcare
1999,2020-07-27,SU,"$1,001 - $15,000",2020-11-19,8000.5,-0.0836795708703384,115.0,rep,Republican,Kevin Hern,SW,Energy
2000,2020-09-11,USAC,"$15,001 - $50,000",2020-09-16,175000.5,0.0231053610953046,5.0,rep,Republican,Mark Green,SE,Energy
2001,2020-09-16,MPLX,"$15,001 - $50,000",2020-11-09,375000.5,0.0799549582203664,54.0,rep,Republican,Mark Green,SE,Energy
2002,2020-09-16,SHLX,"$50,001 - $100,000",2020-11-09,75000.5,-0.1173520606777898,54.0,rep,Republican,Mark Green,SE,Energy
2003,2020-11-09,GLOP,"$1,001 - $15,000",2020-11-10,175000.5,-0.3081395131243188,1.0,rep,Republican,Mark Green,SE,Energy
2004,2020-03-12,DIS,"$1,001 - $15,000",2020-03-26,32500.5,0.1475874459435652,14.0,rep,Democrat,Gilbert Cisneros,W,Communication Services
2005,2020-03-12,BKNG,"$1,001 - $15,000",2020-03-18,8000.5,-0.0364339452706668,6.0,rep,Democrat,Gilbert Cisneros,W,Consumer Cyclical
2006,2020-03-12,DIS,"$1,001 - $15,000",2020-03-26,32500.5,0.1475874459435652,14.0,rep,Democrat,Gilbert Cisneros,W,Communication Services
2007,2020-03-16,LEVI,"$1,001 - $15,000",2020-09-29,8000.5,-0.0593639025836824,197.0,rep,Democrat,Susan A. Davis,W,Consumer Cyclical
2008,2020-06-02,PNC,"$15,001 - $50,000",2020-08-10,75000.5,-0.0452724788491211,69.0,rep,Republican,K. Michael Conaway,SW,Financial Services
2009,2020-06-01,USB,"$50,001 - $100,000",2020-08-10,75000.5,0.0212592701877706,70.0,rep,Republican,K. Michael Conaway,SW,Financial Services
2010,2019-12-31,NEE,"$1,001 - $15,000",2020-08-07,8000.5,0.1883878197360864,220.0,rep,Democrat,Joe Courtney,NE,Utilities
2011,2019-12-31,CB,"$1,001 - $15,000",2020-06-02,8000.5,-0.2181678396178382,154.0,rep,Democrat,Joe Courtney,NE,Financial Services
2012,2019-12-31,SYY,"$1,001 - $15,000",2020-03-18,8000.5,-0.6347907477582522,78.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2013,2019-12-31,KDP,"$1,001 - $15,000",2020-08-07,8000.5,0.0234887177860683,220.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2014,2019-12-31,CB,"$1,001 - $15,000",2020-06-02,8000.5,-0.2181678396178382,154.0,rep,Democrat,Joe Courtney,NE,Financial Services
2015,2020-02-10,C,"$1,001 - $15,000",2020-08-07,8000.5,-0.3358817953302235,179.0,rep,Democrat,Joe Courtney,NE,Financial Services
2016,2019-12-31,ABT,"$1,001 - $15,000",2020-08-07,8000.5,0.1654386673452254,220.0,rep,Democrat,Joe Courtney,NE,Healthcare
2017,2020-05-01,FISV,"$1,001 - $15,000",2020-08-07,8000.5,0.0365087647093204,98.0,rep,Democrat,Joe Courtney,NE,Technology
2018,2019-12-31,GOOGL,"$1,001 - $15,000",2020-08-07,8000.5,0.1186958083381553,220.0,rep,Democrat,Joe Courtney,NE,Communication Services
2019,2019-12-31,AMZN,"$1,001 - $15,000",2020-08-07,32500.5,0.7141419276162089,220.0,rep,Democrat,Joe Courtney,NE,Consumer Cyclical
2020,2019-12-31,DHR,"$1,001 - $15,000",2020-08-07,8000.5,0.3382851160689032,220.0,rep,Democrat,Joe Courtney,NE,Healthcare
2021,2019-12-31,AMT,"$1,001 - $15,000",2020-08-07,8000.5,0.1209206211021437,220.0,rep,Democrat,Joe Courtney,NE,Real Estate
2022,2019-12-31,STZ,"$1,001 - $15,000",2020-08-07,8000.5,-0.0921211896049489,220.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2023,2019-12-31,ANTM,"$1,001 - $15,000",2020-08-07,8000.5,-0.0839982624895687,220.0,rep,Democrat,Joe Courtney,NE,Healthcare
2024,2020-05-01,BLL,"$1,001 - $15,000",2020-08-07,8000.5,0.1511964346389625,98.0,rep,Democrat,Joe Courtney,NE,Consumer Cyclical
2025,2019-12-31,DIS,"$1,001 - $15,000",2020-08-07,8000.5,-0.1016387451479521,220.0,rep,Democrat,Joe Courtney,NE,Communication Services
2026,2019-12-31,BLK,"$1,001 - $15,000",2020-08-07,8000.5,0.1700616434422661,220.0,rep,Democrat,Joe Courtney,NE,Financial Services
2027,2019-12-31,COST,"$1,001 - $15,000",2020-08-07,8000.5,0.1598733944190171,220.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2028,2020-05-13,CVX,"$1,001 - $15,000",2020-08-07,8000.5,-0.0214204505282345,86.0,rep,Democrat,Joe Courtney,NE,Energy
2029,2019-12-31,CSCO,"$1,001 - $15,000",2020-08-07,8000.5,-0.0110508504882033,220.0,rep,Democrat,Joe Courtney,NE,Technology
2030,2019-12-31,AAPL,"$1,001 - $15,000",2020-08-07,8000.5,0.5135365961005466,220.0,rep,Democrat,Joe Courtney,NE,Technology
2031,2019-12-31,COF,"$1,001 - $15,000",2020-08-07,8000.5,-0.3610922392357409,220.0,rep,Democrat,Joe Courtney,NE,Financial Services
2032,2019-12-31,ZTS,"$1,001 - $15,000",2020-08-07,8000.5,0.200453324940135,220.0,rep,Democrat,Joe Courtney,NE,Healthcare
2033,2020-03-27,HLT,"$1,001 - $15,000",2020-08-07,8000.5,0.2104120766637734,133.0,rep,Democrat,Joe Courtney,NE,Consumer Cyclical
2034,2019-12-31,WMT,"$1,001 - $15,000",2020-08-07,8000.5,0.0936553788773876,220.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2035,2019-12-31,V,"$1,001 - $15,000",2020-08-07,8000.5,0.045023986102564,220.0,rep,Democrat,Joe Courtney,NE,Financial Services
2036,2019-12-31,UNP,"$1,001 - $15,000",2020-08-07,8000.5,0.0118369349472871,220.0,rep,Democrat,Joe Courtney,NE,Industrials
2037,2019-12-31,TFC,"$1,001 - $15,000",2020-08-07,8000.5,-0.3064630400400977,220.0,rep,Democrat,Joe Courtney,NE,Financial Services
2038,2019-12-31,SHW,"$1,001 - $15,000",2020-08-07,8000.5,0.1254069581269485,220.0,rep,Democrat,Joe Courtney,NE,Basic Materials
2039,2019-12-31,ROST,"$1,001 - $15,000",2020-08-07,8000.5,-0.2317470894337799,220.0,rep,Democrat,Joe Courtney,NE,Consumer Cyclical
2040,2019-12-31,PLD,"$1,001 - $15,000",2020-08-07,8000.5,0.1787076555334336,220.0,rep,Democrat,Joe Courtney,NE,Real Estate
2041,2019-12-31,TMO,"$1,001 - $15,000",2020-08-07,8000.5,0.2753716649726547,220.0,rep,Democrat,Joe Courtney,NE,Healthcare
2042,2019-12-31,NEE,"$1,001 - $15,000",2020-08-07,8000.5,0.1883878197360864,220.0,rep,Democrat,Joe Courtney,NE,Utilities
2043,2020-03-18,PEP,"$1,001 - $15,000",2020-08-07,8000.5,0.1308303635773759,142.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2044,2019-12-31,HON,"$1,001 - $15,000",2020-08-07,8000.5,-0.1236723129358668,220.0,rep,Democrat,Joe Courtney,NE,Industrials
2045,2019-12-31,JPM,"$1,001 - $15,000",2020-08-07,8000.5,-0.2870875064225932,220.0,rep,Democrat,Joe Courtney,NE,Financial Services
2046,2019-12-31,KDP,"$1,001 - $15,000",2020-08-07,8000.5,0.0234887177860683,220.0,rep,Democrat,Joe Courtney,NE,Consumer Defensive
2047,2019-12-31,HD,"$1,001 - $15,000",2020-08-07,8000.5,0.2438868420861401,220.0,rep,Democrat,Joe Courtney,NE,Consumer Cyclical
2048,2019-12-31,MCHP,"$1,001 - $15,000",2020-08-07,8000.5,-0.0549083263270935,220.0,rep,Democrat,Joe Courtney,NE,Technology
2049,2019-12-31,MSFT,"$1,001 - $15,000",2020-08-07,8000.5,0.3473684200341228,220.0,rep,Democrat,Joe Courtney,NE,Technology
2050,2019-12-31,LMT,"$1,001 - $15,000",2020-08-07,8000.5,-0.0096564017629939,220.0,rep,Democrat,Joe Courtney,NE,Industrials
2051,2020-03-02,DEO,"$1,001 - $15,000",2020-07-27,8000.5,-0.0036391017681818,147.0,rep,Democrat,Dwight Evans,NE,Consumer Defensive
