,transaction_date,owner,ticker,type,amount,comment,senator,transaction_year,transaction_month,transaction_day,amount_lower,amount_upper,sell_date,weight,gain
978,2018-11-20,Joint,FDC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,11,20,1001,15000,2018-11-26,175000.5,
979,2018-11-01,Joint,HBI,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,11,1,1001,15000,2018-11-26,175000.5,-0.033292172073898355
980,2018-10-26,Joint,DVN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,26,1001,15000,2018-11-26,75000.5,-0.16213717523679574
981,2018-06-04,Joint,DISCA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,6,4,1001,15000,2018-11-27,32500.5,0.4286391153519949
982,2018-06-04,Joint,DISCA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,6,4,1001,15000,2018-11-27,32500.5,0.4286391153519949
983,2018-06-04,Joint,DISCA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,6,4,1001,15000,2018-11-27,32500.5,0.4286391153519949
984,2016-12-15,Joint,WMB,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,12,15,15001,50000,2020-02-19,8000.5,-0.2599588387364942
985,2018-05-10,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,10,1001,15000,2019-02-19,8000.5,0.25
986,2018-05-10,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,10,1001,15000,2019-02-19,8000.5,0.25
987,2018-02-20,Joint,UPS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,20,1001,15000,2018-12-14,32500.5,-0.05777858347112171
988,2018-02-20,Joint,UPS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,20,1001,15000,2018-12-14,32500.5,-0.05777858347112171
989,2018-05-10,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,10,1001,15000,2019-02-19,8000.5,0.25
990,2018-02-20,Joint,UPS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,20,1001,15000,2018-12-14,32500.5,-0.05777858347112171
991,2016-03-31,Joint,KN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,3,31,1001,15000,2019-01-08,8000.5,-0.03186646939067304
992,2018-01-16,Joint,MOS,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,1,16,100001,250000,2019-02-19,32500.5,0.2570092833211871
993,2018-02-20,Joint,UPS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,20,1001,15000,2018-12-14,32500.5,-0.05777858347112171
994,2017-10-30,Joint,SLB,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,10,30,1001,15000,2018-12-20,32500.5,-0.43534549339725953
995,2015-08-04,Joint,VLP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2015,8,4,1001,15000,2018-12-20,8000.5,-0.09261251795816174
996,2016-03-31,Joint,KN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,3,31,1001,15000,2019-01-08,8000.5,-0.03186646939067304
997,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
998,2015-08-04,Joint,VLP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2015,8,4,1001,15000,2018-12-20,8000.5,-0.09261251795816174
999,2017-10-30,Joint,SLB,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,10,30,1001,15000,2018-12-20,32500.5,-0.43534549339725953
1000,2018-11-26,Joint,SPY,Purchase,"$500,001 - $1,000,000",--,"David A Perdue , Jr",2018,11,26,500001,1000000,2018-12-31,75000.5,-0.06571963301328855
1001,2018-11-26,Joint,SPY,Purchase,"$500,001 - $1,000,000",--,"David A Perdue , Jr",2018,11,26,500001,1000000,2018-12-31,75000.5,-0.06571963301328855
1002,2016-03-31,Joint,KN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,3,31,1001,15000,2019-01-08,8000.5,-0.03186646939067304
1003,2016-03-31,Joint,KN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,3,31,1001,15000,2019-01-08,8000.5,-0.03186646939067304
1004,2016-03-31,Joint,KN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,3,31,1001,15000,2019-01-08,8000.5,-0.03186646939067304
1005,2016-04-11,Joint,AM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,11,1001,15000,2019-11-21,8000.5,
1006,2016-04-11,Joint,AM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,11,1001,15000,2019-11-21,8000.5,
1007,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1008,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1009,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1010,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1011,2018-09-24,Joint,MMP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,9,24,1001,15000,2020-04-15,32500.5,-0.44673995133284683
1012,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1013,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1014,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1015,2018-01-05,Joint,OKE,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,1,5,1001,15000,2019-05-03,8000.5,0.19318583216298704
1016,2016-04-11,Joint,AM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,11,1001,15000,2019-11-21,8000.5,
1017,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1018,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
1019,2016-04-20,Joint,TRGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,20,1001,15000,2019-02-27,8000.5,0.07938607905053914
1020,2018-05-10,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,10,1001,15000,2019-02-19,8000.5,0.25
1021,2018-04-24,Joint,MRK,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,4,24,1001,15000,2020-04-14,32500.5,0.3785986959938212
1022,2018-01-16,Joint,MOS,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,1,16,100001,250000,2019-02-19,32500.5,0.2570092833211871
1023,2018-12-27,Joint,HBI,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-02-19,32500.5,0.5288853518185266
1024,2018-10-26,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,26,1001,15000,2019-04-30,8000.5,0.6449275506986931
1025,2018-10-10,Joint,GM,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2018,10,10,15001,50000,2019-02-19,32500.5,0.21257670642767157
1026,2018-05-22,Joint,PEP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,22,1001,15000,2020-04-14,75000.5,0.38496941332758183
1027,2018-07-10,Joint,AVP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,7,10,1001,15000,2019-05-23,8000.5,
1028,2018-12-20,Joint,STT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,12,20,1001,15000,2019-02-25,8000.5,0.19983442698511725
1029,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
1030,2017-05-08,Joint,FOX,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,5,8,1001,15000,2019-02-25,8000.5,
1031,2015-05-06,Joint,SYY,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2015,5,6,15001,50000,2019-09-30,8000.5,1.2073950189409204
1032,2018-06-21,Joint,UHAL,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,6,21,1001,15000,2019-09-30,8000.5,0.07635845627557027
1033,2017-02-08,Joint,ORCL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,2,8,15001,50000,2020-04-14,32500.5,0.3493253218972485
1034,2018-01-16,Joint,COP,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2018,1,16,15001,50000,2019-02-25,8000.5,0.17692045921849406
1035,2018-12-24,Joint,ACA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,12,24,1001,15000,2020-04-14,8000.5,0.6599189770681103
1036,2017-06-22,Joint,INFY,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,6,22,1001,15000,2019-05-29,8000.5,0.39065675551355455
1037,2018-12-19,Joint,MU,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,12,19,1001,15000,2019-02-25,8000.5,0.3610315252364511
1038,2018-04-20,Joint,CLX,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,4,20,1001,15000,2020-03-19,8000.5,0.6693941797042561
1039,2018-06-21,Joint,BRK-B,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2018,6,21,15001,50000,2019-02-25,8000.5,0.07121675794119944
1040,2016-08-04,Joint,FOXA,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,8,4,15001,50000,2019-02-25,8000.5,
1041,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1042,2016-04-20,Joint,TRGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,20,1001,15000,2019-02-27,8000.5,0.07938607905053914
1043,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1044,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1045,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1046,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1047,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1048,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1049,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1050,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1051,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1052,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1053,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1054,2017-02-08,Joint,ORCL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,2,8,15001,50000,2020-04-14,32500.5,0.3493253218972485
1055,2018-11-29,Joint,KMI,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2018,11,29,15001,50000,2019-03-28,8000.5,0.18257260050296567
1056,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
1057,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1058,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
1059,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1060,2019-01-03,Joint,AAPL,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,3,1001,15000,2020-04-14,75000.5,1.0187775713081972
1061,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
1062,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1063,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1064,2019-01-03,Joint,AAPL,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,3,1001,15000,2020-04-14,75000.5,1.0187775713081972
1065,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1066,2017-08-09,Joint,EMR,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,8,9,15001,50000,2020-04-14,8000.5,-0.15892049466641384
1067,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1068,2018-05-24,Joint,DIS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,24,1001,15000,2019-10-29,8000.5,0.2680442165663137
1069,2018-04-24,Joint,MRK,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,4,24,1001,15000,2020-04-14,32500.5,0.3785986959938212
1070,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1071,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1072,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1073,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1074,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1075,2018-12-27,Joint,FDC,Purchase,"$100,001 - $250,000",--,"David A Perdue , Jr",2018,12,27,100001,250000,2019-04-15,32500.5,
1076,2018-10-26,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,26,1001,15000,2019-04-30,8000.5,0.6449275506986931
1077,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
1078,2016-12-15,Joint,WMB,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,12,15,15001,50000,2020-02-19,8000.5,-0.2599588387364942
1079,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1080,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1081,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1082,2017-09-01,Joint,TRP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,9,1,1001,15000,2019-04-18,8000.5,-0.0802359515985795
1083,2018-10-26,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,26,1001,15000,2019-04-30,8000.5,0.6449275506986931
1084,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1085,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
1086,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1087,2018-10-26,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,26,1001,15000,2019-04-30,8000.5,0.6449275506986931
1088,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1089,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1090,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1091,2018-01-05,Joint,OKE,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,1,5,1001,15000,2019-05-03,8000.5,0.19318583216298704
1092,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1093,2018-12-24,Joint,ACA,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,12,24,1001,15000,2020-04-14,8000.5,0.6599189770681103
1094,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1095,2018-05-24,Joint,DIS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,24,1001,15000,2019-10-29,8000.5,0.2680442165663137
1096,2017-06-22,Joint,INFY,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,6,22,1001,15000,2019-05-29,8000.5,0.39065675551355455
1097,2018-07-10,Joint,AVP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,7,10,1001,15000,2019-05-23,8000.5,
1098,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
1099,2018-05-22,Joint,PEP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,22,1001,15000,2020-04-14,75000.5,0.38496941332758183
1100,2017-06-22,Joint,INFY,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,6,22,1001,15000,2019-05-29,8000.5,0.39065675551355455
1101,2018-05-22,Joint,PEP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,22,1001,15000,2020-04-14,75000.5,0.38496941332758183
1102,2018-10-24,Joint,PG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,10,24,1001,15000,2020-04-14,75000.5,0.3521126796598344
1103,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1104,2019-03-18,Joint,TRGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,3,18,1001,15000,2019-10-17,8000.5,-0.04343559405555023
1105,2019-03-18,Joint,TRGP,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,3,18,1001,15000,2019-10-17,8000.5,-0.04343559405555023
1106,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1107,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1108,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1109,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1110,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1111,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1112,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1113,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1114,2019-01-15,Joint,BWXT,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,15,1001,15000,2019-07-09,32500.5,0.2683877274522459
1115,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1116,2017-09-27,Joint,MYL,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2017,9,27,15001,50000,2019-07-15,8000.5,
1117,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1118,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1119,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1120,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1121,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1122,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1123,2019-07-12,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,7,12,1001,15000,2020-01-14,8000.5,0.4633014689029847
1124,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1125,2018-02-09,Joint,SUN,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,2,9,1001,15000,2020-04-15,8000.5,-0.36049631488983047
1126,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1127,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1128,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1129,2018-05-24,Joint,DIS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,24,1001,15000,2019-10-29,8000.5,0.2680442165663137
1130,2018-05-24,Joint,DIS,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2018,5,24,1001,15000,2019-10-29,8000.5,0.2680442165663137
1131,2016-11-18,Joint,EXR,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,11,18,15001,50000,2020-04-14,32500.5,0.3541991491296483
1132,2016-11-18,Joint,EXR,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2016,11,18,15001,50000,2020-04-14,32500.5,0.3541991491296483
1133,2019-07-15,Joint,BMY,Purchase,"$15,001 - $50,000",--,"David A Perdue , Jr",2019,7,15,15001,50000,2020-04-14,32500.5,0.3586784969764272
1134,2019-07-12,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,7,12,1001,15000,2020-01-14,8000.5,0.4633014689029847
1135,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1136,2019-01-04,Joint,CZR,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,1,4,1001,15000,2020-03-02,8000.5,0.15158426936848438
1137,2019-07-12,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,7,12,1001,15000,2020-01-14,8000.5,0.4633014689029847
1138,2019-07-12,Joint,ENTG,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,7,12,1001,15000,2020-01-14,8000.5,0.4633014689029847
1139,2019-07-25,Joint,T,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2019,7,25,1001,15000,2020-02-26,32500.5,0.0973083989114856
